airline,airport,type,fitted,block
AA,ABE,Departure,0,2017-01-01T00:01:00Z
AA,ABE,Departure,0,2017-01-01T00:11:00Z
AA,ABE,Departure,0,2017-01-01T00:21:00Z
AA,ABE,Departure,0,2017-01-01T00:31:00Z
AA,ABE,Departure,0,2017-01-01T00:41:00Z
AA,ABE,Departure,0,2017-01-01T00:51:00Z
AA,ABE,Departure,0,2017-01-01T01:01:00Z
AA,ABE,Departure,0,2017-01-01T01:11:00Z
AA,ABE,Departure,0,2017-01-01T01:21:00Z
AA,ABE,Departure,0,2017-01-01T01:31:00Z
AA,ABE,Departure,0,2017-01-01T01:41:00Z
AA,ABE,Departure,0,2017-01-01T01:51:00Z
AA,ABE,Departure,0,2017-01-01T02:01:00Z
AA,ABE,Departure,0,2017-01-01T02:11:00Z
AA,ABE,Departure,0,2017-01-01T02:21:00Z
AA,ABE,Departure,0,2017-01-01T02:31:00Z
AA,ABE,Departure,0,2017-01-01T02:41:00Z
AA,ABE,Departure,0,2017-01-01T02:51:00Z
AA,ABE,Departure,0,2017-01-01T03:01:00Z
AA,ABE,Departure,0,2017-01-01T03:11:00Z
AA,ABE,Departure,0,2017-01-01T03:21:00Z
AA,ABE,Departure,0,2017-01-01T03:31:00Z
AA,ABE,Departure,0,2017-01-01T03:41:00Z
AA,ABE,Departure,0,2017-01-01T03:51:00Z
AA,ABE,Departure,0,2017-01-01T04:01:00Z
AA,ABE,Departure,0,2017-01-01T04:11:00Z
AA,ABE,Departure,0,2017-01-01T04:21:00Z
AA,ABE,Departure,0,2017-01-01T04:31:00Z
AA,ABE,Departure,0,2017-01-01T04:41:00Z
AA,ABE,Departure,0,2017-01-01T04:51:00Z
AA,ABE,Departure,0,2017-01-01T05:01:00Z
AA,ABE,Departure,0,2017-01-01T05:11:00Z
AA,ABE,Departure,0,2017-01-01T05:21:00Z
AA,ABE,Departure,0,2017-01-01T05:31:00Z
AA,ABE,Departure,0,2017-01-01T05:41:00Z
AA,ABE,Departure,0,2017-01-01T05:51:00Z
AA,ABE,Departure,0,2017-01-01T06:01:00Z
AA,ABE,Departure,0,2017-01-01T06:11:00Z
AA,ABE,Departure,0,2017-01-01T06:21:00Z
AA,ABE,Departure,0,2017-01-01T06:31:00Z
AA,ABE,Departure,0,2017-01-01T06:41:00Z
AA,ABE,Departure,0,2017-01-01T06:51:00Z
AA,ABE,Departure,0,2017-01-01T07:01:00Z
AA,ABE,Departure,0,2017-01-01T07:11:00Z
AA,ABE,Departure,0,2017-01-01T07:21:00Z
AA,ABE,Departure,0,2017-01-01T07:31:00Z
AA,ABE,Departure,0,2017-01-01T07:41:00Z
AA,ABE,Departure,0,2017-01-01T07:51:00Z
AA,ABE,Departure,0,2017-01-01T08:01:00Z
AA,ABE,Departure,0,2017-01-01T08:11:00Z
AA,ABE,Departure,0,2017-01-01T08:21:00Z
AA,ABE,Departure,0,2017-01-01T08:31:00Z
AA,ABE,Departure,0,2017-01-01T08:41:00Z
AA,ABE,Departure,0,2017-01-01T08:51:00Z
AA,ABE,Departure,0,2017-01-01T09:01:00Z
AA,ABE,Departure,0,2017-01-01T09:11:00Z
AA,ABE,Departure,0,2017-01-01T09:21:00Z
AA,ABE,Departure,0,2017-01-01T09:31:00Z
AA,ABE,Departure,0,2017-01-01T09:41:00Z
AA,ABE,Departure,0,2017-01-01T09:51:00Z
AA,ABE,Departure,0,2017-01-01T10:01:00Z
AA,ABE,Departure,0,2017-01-01T10:11:00Z
AA,ABE,Departure,0,2017-01-01T10:21:00Z
AA,ABE,Departure,0,2017-01-01T10:31:00Z
AA,ABE,Departure,0,2017-01-01T10:41:00Z
AA,ABE,Departure,0,2017-01-01T10:51:00Z
AA,ABE,Departure,0,2017-01-01T11:01:00Z
AA,ABE,Departure,0,2017-01-01T11:11:00Z
AA,ABE,Departure,0,2017-01-01T11:21:00Z
AA,ABE,Departure,0,2017-01-01T11:31:00Z
AA,ABE,Departure,0,2017-01-01T11:41:00Z
AA,ABE,Departure,0,2017-01-01T11:51:00Z
AA,ABE,Departure,0,2017-01-01T12:01:00Z
AA,ABE,Departure,0,2017-01-01T12:11:00Z
AA,ABE,Departure,0,2017-01-01T12:21:00Z
AA,ABE,Departure,0,2017-01-01T12:31:00Z
AA,ABE,Departure,0,2017-01-01T12:41:00Z
AA,ABE,Departure,0,2017-01-01T12:51:00Z
AA,ABE,Departure,0,2017-01-01T13:01:00Z
AA,ABE,Departure,0,2017-01-01T13:11:00Z
AA,ABE,Departure,0,2017-01-01T13:21:00Z
AA,ABE,Departure,0,2017-01-01T13:31:00Z
AA,ABE,Departure,0,2017-01-01T13:41:00Z
AA,ABE,Departure,0,2017-01-01T13:51:00Z
AA,ABE,Departure,0,2017-01-01T14:01:00Z
AA,ABE,Departure,0,2017-01-01T14:11:00Z
AA,ABE,Departure,0,2017-01-01T14:21:00Z
AA,ABE,Departure,0,2017-01-01T14:31:00Z
AA,ABE,Departure,0,2017-01-01T14:41:00Z
AA,ABE,Departure,0,2017-01-01T14:51:00Z
AA,ABE,Departure,0,2017-01-01T15:01:00Z
AA,ABE,Departure,0,2017-01-01T15:11:00Z
AA,ABE,Departure,0,2017-01-01T15:21:00Z
AA,ABE,Departure,0,2017-01-01T15:31:00Z
AA,ABE,Departure,0,2017-01-01T15:41:00Z
AA,ABE,Departure,0,2017-01-01T15:51:00Z
AA,ABE,Departure,0,2017-01-01T16:01:00Z
AA,ABE,Departure,0,2017-01-01T16:11:00Z
AA,ABE,Departure,0,2017-01-01T16:21:00Z
AA,ABE,Departure,0,2017-01-01T16:31:00Z
AA,ABE,Departure,0,2017-01-01T16:41:00Z
AA,ABE,Departure,0,2017-01-01T16:51:00Z
AA,ABE,Departure,0,2017-01-01T17:01:00Z
AA,ABE,Departure,0,2017-01-01T17:11:00Z
AA,ABE,Departure,0,2017-01-01T17:21:00Z
AA,ABE,Departure,0,2017-01-01T17:31:00Z
AA,ABE,Departure,0,2017-01-01T17:41:00Z
AA,ABE,Departure,0,2017-01-01T17:51:00Z
AA,ABE,Departure,0,2017-01-01T18:01:00Z
AA,ABE,Departure,0,2017-01-01T18:11:00Z
AA,ABE,Departure,0,2017-01-01T18:21:00Z
AA,ABE,Departure,0,2017-01-01T18:31:00Z
AA,ABE,Departure,0,2017-01-01T18:41:00Z
AA,ABE,Departure,0,2017-01-01T18:51:00Z
AA,ABE,Departure,0,2017-01-01T19:01:00Z
AA,ABE,Departure,0,2017-01-01T19:11:00Z
AA,ABE,Departure,0,2017-01-01T19:21:00Z
AA,ABE,Departure,0,2017-01-01T19:31:00Z
AA,ABE,Departure,0,2017-01-01T19:41:00Z
AA,ABE,Departure,0,2017-01-01T19:51:00Z
AA,ABE,Departure,0,2017-01-01T20:01:00Z
AA,ABE,Departure,0,2017-01-01T20:11:00Z
AA,ABE,Departure,0,2017-01-01T20:21:00Z
AA,ABE,Departure,0,2017-01-01T20:31:00Z
AA,ABE,Departure,0,2017-01-01T20:41:00Z
AA,ABE,Departure,0,2017-01-01T20:51:00Z
AA,ABE,Departure,0,2017-01-01T21:01:00Z
AA,ABE,Departure,0,2017-01-01T21:11:00Z
AA,ABE,Departure,0,2017-01-01T21:21:00Z
AA,ABE,Departure,0,2017-01-01T21:31:00Z
AA,ABE,Departure,0,2017-01-01T21:41:00Z
AA,ABE,Departure,0,2017-01-01T21:51:00Z
AA,ABE,Departure,0,2017-01-01T22:01:00Z
AA,ABE,Departure,0,2017-01-01T22:11:00Z
AA,ABE,Departure,0,2017-01-01T22:21:00Z
AA,ABE,Departure,0,2017-01-01T22:31:00Z
AA,ABE,Departure,0,2017-01-01T22:41:00Z
AA,ABE,Departure,0,2017-01-01T22:51:00Z
AA,ABE,Departure,0,2017-01-01T23:01:00Z
AA,ABE,Departure,0,2017-01-01T23:11:00Z
AA,ABE,Departure,0,2017-01-01T23:21:00Z
AA,ABE,Departure,0,2017-01-01T23:31:00Z
AA,ABE,Departure,0,2017-01-01T23:41:00Z
AA,ABE,Departure,0,2017-01-01T23:51:00Z
AA,ABE,Arrival,0,2017-01-01T00:01:00Z
AA,ABE,Arrival,0,2017-01-01T00:11:00Z
AA,ABE,Arrival,0,2017-01-01T00:21:00Z
AA,ABE,Arrival,0,2017-01-01T00:31:00Z
AA,ABE,Arrival,0,2017-01-01T00:41:00Z
AA,ABE,Arrival,0,2017-01-01T00:51:00Z
AA,ABE,Arrival,0,2017-01-01T01:01:00Z
AA,ABE,Arrival,0,2017-01-01T01:11:00Z
AA,ABE,Arrival,0,2017-01-01T01:21:00Z
AA,ABE,Arrival,0,2017-01-01T01:31:00Z
AA,ABE,Arrival,0,2017-01-01T01:41:00Z
AA,ABE,Arrival,0,2017-01-01T01:51:00Z
AA,ABE,Arrival,0,2017-01-01T02:01:00Z
AA,ABE,Arrival,0,2017-01-01T02:11:00Z
AA,ABE,Arrival,0,2017-01-01T02:21:00Z
AA,ABE,Arrival,0,2017-01-01T02:31:00Z
AA,ABE,Arrival,0,2017-01-01T02:41:00Z
AA,ABE,Arrival,0,2017-01-01T02:51:00Z
AA,ABE,Arrival,0,2017-01-01T03:01:00Z
AA,ABE,Arrival,0,2017-01-01T03:11:00Z
AA,ABE,Arrival,0,2017-01-01T03:21:00Z
AA,ABE,Arrival,0,2017-01-01T03:31:00Z
AA,ABE,Arrival,0,2017-01-01T03:41:00Z
AA,ABE,Arrival,0,2017-01-01T03:51:00Z
AA,ABE,Arrival,0,2017-01-01T04:01:00Z
AA,ABE,Arrival,0,2017-01-01T04:11:00Z
AA,ABE,Arrival,0,2017-01-01T04:21:00Z
AA,ABE,Arrival,0,2017-01-01T04:31:00Z
AA,ABE,Arrival,0,2017-01-01T04:41:00Z
AA,ABE,Arrival,0,2017-01-01T04:51:00Z
AA,ABE,Arrival,0,2017-01-01T05:01:00Z
AA,ABE,Arrival,0,2017-01-01T05:11:00Z
AA,ABE,Arrival,0,2017-01-01T05:21:00Z
AA,ABE,Arrival,0,2017-01-01T05:31:00Z
AA,ABE,Arrival,0,2017-01-01T05:41:00Z
AA,ABE,Arrival,0,2017-01-01T05:51:00Z
AA,ABE,Arrival,0,2017-01-01T06:01:00Z
AA,ABE,Arrival,0,2017-01-01T06:11:00Z
AA,ABE,Arrival,0,2017-01-01T06:21:00Z
AA,ABE,Arrival,0,2017-01-01T06:31:00Z
AA,ABE,Arrival,0,2017-01-01T06:41:00Z
AA,ABE,Arrival,0,2017-01-01T06:51:00Z
AA,ABE,Arrival,0,2017-01-01T07:01:00Z
AA,ABE,Arrival,0,2017-01-01T07:11:00Z
AA,ABE,Arrival,0,2017-01-01T07:21:00Z
AA,ABE,Arrival,0,2017-01-01T07:31:00Z
AA,ABE,Arrival,0,2017-01-01T07:41:00Z
AA,ABE,Arrival,0,2017-01-01T07:51:00Z
AA,ABE,Arrival,0,2017-01-01T08:01:00Z
AA,ABE,Arrival,0,2017-01-01T08:11:00Z
AA,ABE,Arrival,0,2017-01-01T08:21:00Z
AA,ABE,Arrival,0,2017-01-01T08:31:00Z
AA,ABE,Arrival,0,2017-01-01T08:41:00Z
AA,ABE,Arrival,0,2017-01-01T08:51:00Z
AA,ABE,Arrival,0,2017-01-01T09:01:00Z
AA,ABE,Arrival,0,2017-01-01T09:11:00Z
AA,ABE,Arrival,0,2017-01-01T09:21:00Z
AA,ABE,Arrival,0,2017-01-01T09:31:00Z
AA,ABE,Arrival,0,2017-01-01T09:41:00Z
AA,ABE,Arrival,0,2017-01-01T09:51:00Z
AA,ABE,Arrival,0,2017-01-01T10:01:00Z
AA,ABE,Arrival,0,2017-01-01T10:11:00Z
AA,ABE,Arrival,0,2017-01-01T10:21:00Z
AA,ABE,Arrival,0,2017-01-01T10:31:00Z
AA,ABE,Arrival,0,2017-01-01T10:41:00Z
AA,ABE,Arrival,0,2017-01-01T10:51:00Z
AA,ABE,Arrival,0,2017-01-01T11:01:00Z
AA,ABE,Arrival,0,2017-01-01T11:11:00Z
AA,ABE,Arrival,0,2017-01-01T11:21:00Z
AA,ABE,Arrival,0,2017-01-01T11:31:00Z
AA,ABE,Arrival,0,2017-01-01T11:41:00Z
AA,ABE,Arrival,0,2017-01-01T11:51:00Z
AA,ABE,Arrival,0,2017-01-01T12:01:00Z
AA,ABE,Arrival,0,2017-01-01T12:11:00Z
AA,ABE,Arrival,0,2017-01-01T12:21:00Z
AA,ABE,Arrival,0,2017-01-01T12:31:00Z
AA,ABE,Arrival,0,2017-01-01T12:41:00Z
AA,ABE,Arrival,0,2017-01-01T12:51:00Z
AA,ABE,Arrival,0,2017-01-01T13:01:00Z
AA,ABE,Arrival,0,2017-01-01T13:11:00Z
AA,ABE,Arrival,0,2017-01-01T13:21:00Z
AA,ABE,Arrival,0,2017-01-01T13:31:00Z
AA,ABE,Arrival,0,2017-01-01T13:41:00Z
AA,ABE,Arrival,0,2017-01-01T13:51:00Z
AA,ABE,Arrival,0,2017-01-01T14:01:00Z
AA,ABE,Arrival,0,2017-01-01T14:11:00Z
AA,ABE,Arrival,0,2017-01-01T14:21:00Z
AA,ABE,Arrival,0,2017-01-01T14:31:00Z
AA,ABE,Arrival,0,2017-01-01T14:41:00Z
AA,ABE,Arrival,0,2017-01-01T14:51:00Z
AA,ABE,Arrival,0,2017-01-01T15:01:00Z
AA,ABE,Arrival,0,2017-01-01T15:11:00Z
AA,ABE,Arrival,0,2017-01-01T15:21:00Z
AA,ABE,Arrival,0,2017-01-01T15:31:00Z
AA,ABE,Arrival,0,2017-01-01T15:41:00Z
AA,ABE,Arrival,0,2017-01-01T15:51:00Z
AA,ABE,Arrival,0,2017-01-01T16:01:00Z
AA,ABE,Arrival,0,2017-01-01T16:11:00Z
AA,ABE,Arrival,0,2017-01-01T16:21:00Z
AA,ABE,Arrival,0,2017-01-01T16:31:00Z
AA,ABE,Arrival,0,2017-01-01T16:41:00Z
AA,ABE,Arrival,0,2017-01-01T16:51:00Z
AA,ABE,Arrival,0,2017-01-01T17:01:00Z
AA,ABE,Arrival,0,2017-01-01T17:11:00Z
AA,ABE,Arrival,0,2017-01-01T17:21:00Z
AA,ABE,Arrival,0,2017-01-01T17:31:00Z
AA,ABE,Arrival,0,2017-01-01T17:41:00Z
AA,ABE,Arrival,0,2017-01-01T17:51:00Z
AA,ABE,Arrival,0,2017-01-01T18:01:00Z
AA,ABE,Arrival,0,2017-01-01T18:11:00Z
AA,ABE,Arrival,0,2017-01-01T18:21:00Z
AA,ABE,Arrival,0,2017-01-01T18:31:00Z
AA,ABE,Arrival,0,2017-01-01T18:41:00Z
AA,ABE,Arrival,0,2017-01-01T18:51:00Z
AA,ABE,Arrival,0,2017-01-01T19:01:00Z
AA,ABE,Arrival,0,2017-01-01T19:11:00Z
AA,ABE,Arrival,0,2017-01-01T19:21:00Z
AA,ABE,Arrival,0,2017-01-01T19:31:00Z
AA,ABE,Arrival,0,2017-01-01T19:41:00Z
AA,ABE,Arrival,0,2017-01-01T19:51:00Z
AA,ABE,Arrival,0,2017-01-01T20:01:00Z
AA,ABE,Arrival,0,2017-01-01T20:11:00Z
AA,ABE,Arrival,0,2017-01-01T20:21:00Z
AA,ABE,Arrival,0,2017-01-01T20:31:00Z
AA,ABE,Arrival,0,2017-01-01T20:41:00Z
AA,ABE,Arrival,0,2017-01-01T20:51:00Z
AA,ABE,Arrival,0,2017-01-01T21:01:00Z
AA,ABE,Arrival,0,2017-01-01T21:11:00Z
AA,ABE,Arrival,0,2017-01-01T21:21:00Z
AA,ABE,Arrival,0,2017-01-01T21:31:00Z
AA,ABE,Arrival,0,2017-01-01T21:41:00Z
AA,ABE,Arrival,0,2017-01-01T21:51:00Z
AA,ABE,Arrival,0,2017-01-01T22:01:00Z
AA,ABE,Arrival,0,2017-01-01T22:11:00Z
AA,ABE,Arrival,0,2017-01-01T22:21:00Z
AA,ABE,Arrival,0,2017-01-01T22:31:00Z
AA,ABE,Arrival,0,2017-01-01T22:41:00Z
AA,ABE,Arrival,0,2017-01-01T22:51:00Z
AA,ABE,Arrival,0,2017-01-01T23:01:00Z
AA,ABE,Arrival,0,2017-01-01T23:11:00Z
AA,ABE,Arrival,0,2017-01-01T23:21:00Z
AA,ABE,Arrival,0,2017-01-01T23:31:00Z
AA,ABE,Arrival,0,2017-01-01T23:41:00Z
AA,ABE,Arrival,0,2017-01-01T23:51:00Z
AA,ABQ,Departure,-2.959876173662277e-4,2017-01-01T00:01:00Z
AA,ABQ,Departure,0.001050415002376275,2017-01-01T00:11:00Z
AA,ABQ,Departure,-6.749524769729492e-4,2017-01-01T00:21:00Z
AA,ABQ,Departure,-0.0019174901808512845,2017-01-01T00:31:00Z
AA,ABQ,Departure,0.0021977970296975,2017-01-01T00:41:00Z
AA,ABQ,Departure,0.0033372007492601485,2017-01-01T00:51:00Z
AA,ABQ,Departure,-0.004687138850699648,2017-01-01T01:01:00Z
AA,ABQ,Departure,-0.0062709837468409154,2017-01-01T01:11:00Z
AA,ABQ,Departure,0.009379128448368548,2017-01-01T01:21:00Z
AA,ABQ,Departure,0.012021459727348548,2017-01-01T01:31:00Z
AA,ABQ,Departure,-0.018687278404128052,2017-01-01T01:41:00Z
AA,ABQ,Departure,-0.022461375991763614,2017-01-01T01:51:00Z
AA,ABQ,Departure,0.03901966521705506,2017-01-01T02:01:00Z
AA,ABQ,Departure,0.03558649821967894,2017-01-01T02:11:00Z
AA,ABQ,Departure,-0.10055622148654615,2017-01-01T02:21:00Z
AA,ABQ,Departure,-0.01921798314903281,2017-01-01T02:31:00Z
AA,ABQ,Departure,0.2963434575962142,2017-01-01T02:41:00Z
AA,ABQ,Departure,-0.22928200736698892,2017-01-01T02:51:00Z
AA,ABQ,Departure,-0.47094294303950046,2017-01-01T03:01:00Z
AA,ABQ,Departure,0.5817844621235791,2017-01-01T03:11:00Z
AA,ABQ,Departure,0.8419072525324554,2017-01-01T03:21:00Z
AA,ABQ,Departure,-1.1973137872780664,2017-01-01T03:31:00Z
AA,ABQ,Departure,-1.6241861451400592,2017-01-01T03:41:00Z
AA,ABQ,Departure,2.319636037073346,2017-01-01T03:51:00Z
AA,ABQ,Departure,3.360680273691615,2017-01-01T04:01:00Z
AA,ABQ,Departure,-4.083138036231342,2017-01-01T04:11:00Z
AA,ABQ,Departure,-8.79653361094635,2017-01-01T04:21:00Z
AA,ABQ,Departure,4.779651118722082,2017-01-01T04:31:00Z
AA,ABQ,Departure,52.78269298895938,2017-01-01T04:41:00Z
AA,ABQ,Departure,127.82182395005681,2017-01-01T04:51:00Z
AA,ABQ,Departure,127.81597714172149,2017-01-01T05:01:00Z
AA,ABQ,Departure,9.669903687287377,2017-01-01T05:11:00Z
AA,ABQ,Departure,-19.423087066139907,2017-01-01T05:21:00Z
AA,ABQ,Departure,9.00865682953514,2017-01-01T05:31:00Z
AA,ABQ,Departure,8.685674325954896,2017-01-01T05:41:00Z
AA,ABQ,Departure,-4.295897525762946,2017-01-01T05:51:00Z
AA,ABQ,Departure,0.21769581109413172,2017-01-01T06:01:00Z
AA,ABQ,Departure,6.235080716142351,2017-01-01T06:11:00Z
AA,ABQ,Departure,-3.1343974357243627,2017-01-01T06:21:00Z
AA,ABQ,Departure,-2.2333891314059953,2017-01-01T06:31:00Z
AA,ABQ,Departure,30.623893500162282,2017-01-01T06:41:00Z
AA,ABQ,Departure,58.68898762369609,2017-01-01T06:51:00Z
AA,ABQ,Departure,45.62098852201357,2017-01-01T07:01:00Z
AA,ABQ,Departure,15.143474656686688,2017-01-01T07:11:00Z
AA,ABQ,Departure,-0.9456687606680264,2017-01-01T07:21:00Z
AA,ABQ,Departure,1.3841873029902945,2017-01-01T07:31:00Z
AA,ABQ,Departure,16.957625207904748,2017-01-01T07:41:00Z
AA,ABQ,Departure,31.54229680170509,2017-01-01T07:51:00Z
AA,ABQ,Departure,39.80009603682283,2017-01-01T08:01:00Z
AA,ABQ,Departure,65.98933885847714,2017-01-01T08:11:00Z
AA,ABQ,Departure,85.3769081887123,2017-01-01T08:21:00Z
AA,ABQ,Departure,69.59729974476143,2017-01-01T08:31:00Z
AA,ABQ,Departure,35.90536818074478,2017-01-01T08:41:00Z
AA,ABQ,Departure,8.872618020116787,2017-01-01T08:51:00Z
AA,ABQ,Departure,-3.2832056732161905,2017-01-01T09:01:00Z
AA,ABQ,Departure,0.009067813461742577,2017-01-01T09:11:00Z
AA,ABQ,Departure,5.088071247652303,2017-01-01T09:21:00Z
AA,ABQ,Departure,0.4343489933947302,2017-01-01T09:31:00Z
AA,ABQ,Departure,-2.671370253908211,2017-01-01T09:41:00Z
AA,ABQ,Departure,5.307326754227763,2017-01-01T09:51:00Z
AA,ABQ,Departure,4.1294071472488945,2017-01-01T10:01:00Z
AA,ABQ,Departure,-13.82878956439882,2017-01-01T10:11:00Z
AA,ABQ,Departure,24.05601177276593,2017-01-01T10:21:00Z
AA,ABQ,Departure,133.65233961822858,2017-01-01T10:31:00Z
AA,ABQ,Departure,111.06800556048603,2017-01-01T10:41:00Z
AA,ABQ,Departure,25.615162775432474,2017-01-01T10:51:00Z
AA,ABQ,Departure,-1.6656760118947194,2017-01-01T11:01:00Z
AA,ABQ,Departure,7.1586179279701,2017-01-01T11:11:00Z
AA,ABQ,Departure,6.637852783885242,2017-01-01T11:21:00Z
AA,ABQ,Departure,0.8959385778541114,2017-01-01T11:31:00Z
AA,ABQ,Departure,2.1164965341366035,2017-01-01T11:41:00Z
AA,ABQ,Departure,5.147890852873769,2017-01-01T11:51:00Z
AA,ABQ,Departure,3.1718297531950683,2017-01-01T12:01:00Z
AA,ABQ,Departure,0.03865455430233643,2017-01-01T12:11:00Z
AA,ABQ,Departure,0.49111887339825683,2017-01-01T12:21:00Z
AA,ABQ,Departure,2.172992419616919,2017-01-01T12:31:00Z
AA,ABQ,Departure,1.907776109531959,2017-01-01T12:41:00Z
AA,ABQ,Departure,0.3368795975437915,2017-01-01T12:51:00Z
AA,ABQ,Departure,-0.81205808617942,2017-01-01T13:01:00Z
AA,ABQ,Departure,0.7156108537747116,2017-01-01T13:11:00Z
AA,ABQ,Departure,3.677111942410536,2017-01-01T13:21:00Z
AA,ABQ,Departure,-1.560679191133274,2017-01-01T13:31:00Z
AA,ABQ,Departure,-3.7546695753928794,2017-01-01T13:41:00Z
AA,ABQ,Departure,6.704784066368699,2017-01-01T13:51:00Z
AA,ABQ,Departure,8.388134427937388,2017-01-01T14:01:00Z
AA,ABQ,Departure,-13.450542975015592,2017-01-01T14:11:00Z
AA,ABQ,Departure,-15.783490756326792,2017-01-01T14:21:00Z
AA,ABQ,Departure,36.83813756937571,2017-01-01T14:31:00Z
AA,ABQ,Departure,91.7738630137976,2017-01-01T14:41:00Z
AA,ABQ,Departure,92.93672684300057,2017-01-01T14:51:00Z
AA,ABQ,Departure,58.54317681412008,2017-01-01T15:01:00Z
AA,ABQ,Departure,21.717454606856478,2017-01-01T15:11:00Z
AA,ABQ,Departure,0.911571100095408,2017-01-01T15:21:00Z
AA,ABQ,Departure,3.9401229805732068,2017-01-01T15:31:00Z
AA,ABQ,Departure,10.740280967243683,2017-01-01T15:41:00Z
AA,ABQ,Departure,1.9916334897112582,2017-01-01T15:51:00Z
AA,ABQ,Departure,-7.563707616717433,2017-01-01T16:01:00Z
AA,ABQ,Departure,17.389850067122488,2017-01-01T16:11:00Z
AA,ABQ,Departure,91.49711674788584,2017-01-01T16:21:00Z
AA,ABQ,Departure,133.8580674009248,2017-01-01T16:31:00Z
AA,ABQ,Departure,76.80176213493337,2017-01-01T16:41:00Z
AA,ABQ,Departure,1.1184368232753292,2017-01-01T16:51:00Z
AA,ABQ,Departure,-6.518929020927695,2017-01-01T17:01:00Z
AA,ABQ,Departure,15.632442909805134,2017-01-01T17:11:00Z
AA,ABQ,Departure,14.499148170950912,2017-01-01T17:21:00Z
AA,ABQ,Departure,2.6732525156123828,2017-01-01T17:31:00Z
AA,ABQ,Departure,1.992075119639359,2017-01-01T17:41:00Z
AA,ABQ,Departure,5.608478652245092,2017-01-01T17:51:00Z
AA,ABQ,Departure,3.2543337184317638,2017-01-01T18:01:00Z
AA,ABQ,Departure,-0.3380008270061119,2017-01-01T18:11:00Z
AA,ABQ,Departure,0.9000469372954036,2017-01-01T18:21:00Z
AA,ABQ,Departure,3.3814129491852913,2017-01-01T18:31:00Z
AA,ABQ,Departure,2.941443184213194,2017-01-01T18:41:00Z
AA,ABQ,Departure,1.9023560737518714,2017-01-01T18:51:00Z
AA,ABQ,Departure,0.9890743687775386,2017-01-01T19:01:00Z
AA,ABQ,Departure,0.16822559098469306,2017-01-01T19:11:00Z
AA,ABQ,Departure,-0.19312894108322842,2017-01-01T19:21:00Z
AA,ABQ,Departure,0.18231435933752946,2017-01-01T19:31:00Z
AA,ABQ,Departure,0.8123943550429865,2017-01-01T19:41:00Z
AA,ABQ,Departure,1.2173298351025479,2017-01-01T19:51:00Z
AA,ABQ,Departure,1.686324017646781,2017-01-01T20:01:00Z
AA,ABQ,Departure,2.4275827542984825,2017-01-01T20:11:00Z
AA,ABQ,Departure,2.5563380015882085,2017-01-01T20:21:00Z
AA,ABQ,Departure,1.420740168760174,2017-01-01T20:31:00Z
AA,ABQ,Departure,0.3935873710054649,2017-01-01T20:41:00Z
AA,ABQ,Departure,0.7834060103321205,2017-01-01T20:51:00Z
AA,ABQ,Departure,1.616987930069016,2017-01-01T21:01:00Z
AA,ABQ,Departure,1.6041818843099471,2017-01-01T21:11:00Z
AA,ABQ,Departure,0.6686009703203066,2017-01-01T21:21:00Z
AA,ABQ,Departure,-0.2134425984682441,2017-01-01T21:31:00Z
AA,ABQ,Departure,-0.21193091234410527,2017-01-01T21:41:00Z
AA,ABQ,Departure,0.11876815779247679,2017-01-01T21:51:00Z
AA,ABQ,Departure,0.0995121718239775,2017-01-01T22:01:00Z
AA,ABQ,Departure,-0.0635538066243775,2017-01-01T22:11:00Z
AA,ABQ,Departure,-0.04992592723488328,2017-01-01T22:21:00Z
AA,ABQ,Departure,0.03304730333734999,2017-01-01T22:31:00Z
AA,ABQ,Departure,0.02516593169208176,2017-01-01T22:41:00Z
AA,ABQ,Departure,-0.017323425578638363,2017-01-01T22:51:00Z
AA,ABQ,Departure,-0.012281205520336146,2017-01-01T23:01:00Z
AA,ABQ,Departure,0.009557370278871003,2017-01-01T23:11:00Z
AA,ABQ,Departure,0.005032936908175916,2017-01-01T23:21:00Z
AA,ABQ,Departure,-0.00583565929139412,2017-01-01T23:31:00Z
AA,ABQ,Departure,7.381534747428113e-4,2017-01-01T23:41:00Z
AA,ABQ,Departure,4.336375635551894e-4,2017-01-01T23:51:00Z
AA,ABQ,Arrival,9.845793441082465,2017-01-01T00:01:00Z
AA,ABQ,Arrival,3.3352700801121538,2017-01-01T00:11:00Z
AA,ABQ,Arrival,2.475944877571766,2017-01-01T00:21:00Z
AA,ABQ,Arrival,4.2281737328056375,2017-01-01T00:31:00Z
AA,ABQ,Arrival,4.486915735959189,2017-01-01T00:41:00Z
AA,ABQ,Arrival,3.2940677168208787,2017-01-01T00:51:00Z
AA,ABQ,Arrival,1.7337835280587468,2017-01-01T01:01:00Z
AA,ABQ,Arrival,0.9123073742161472,2017-01-01T01:11:00Z
AA,ABQ,Arrival,1.4282984826057463,2017-01-01T01:21:00Z
AA,ABQ,Arrival,1.8279858197421526,2017-01-01T01:31:00Z
AA,ABQ,Arrival,0.8253332723352924,2017-01-01T01:41:00Z
AA,ABQ,Arrival,-0.14232533132556707,2017-01-01T01:51:00Z
AA,ABQ,Arrival,0.3945831380971532,2017-01-01T02:01:00Z
AA,ABQ,Arrival,1.3112190725549402,2017-01-01T02:11:00Z
AA,ABQ,Arrival,1.266148459248179,2017-01-01T02:21:00Z
AA,ABQ,Arrival,0.6459724037589302,2017-01-01T02:31:00Z
