year,airline,airport,type,block,n,airline_airport
5,UA,ORD,arr,1970-01-01T05:41:00Z,-242,UA/ ORD
5,UA,ORD,arr,1970-01-01T05:51:00Z,-123,UA/ ORD
5,UA,ORD,arr,1970-01-01T06:01:00Z,-67,UA/ ORD
5,UA,ORD,arr,1970-01-01T06:11:00Z,-62,UA/ ORD
5,UA,ORD,arr,1970-01-01T06:21:00Z,-167,UA/ ORD
5,UA,ORD,arr,1970-01-01T06:31:00Z,-499,UA/ ORD
5,UA,ORD,arr,1970-01-01T06:41:00Z,-1070,UA/ ORD
5,UA,ORD,arr,1970-01-01T06:51:00Z,-1792,UA/ ORD
5,UA,ORD,arr,1970-01-01T07:01:00Z,-1987,UA/ ORD
5,UA,ORD,arr,1970-01-01T07:11:00Z,-1392,UA/ ORD
5,UA,ORD,arr,1970-01-01T07:21:00Z,-915,UA/ ORD
5,UA,ORD,arr,1970-01-01T07:31:00Z,-595,UA/ ORD
5,UA,ORD,arr,1970-01-01T07:41:00Z,-604,UA/ ORD
5,UA,ORD,arr,1970-01-01T07:51:00Z,-880,UA/ ORD
5,UA,ORD,arr,1970-01-01T08:01:00Z,-1284,UA/ ORD
5,UA,ORD,arr,1970-01-01T08:11:00Z,-1952,UA/ ORD
5,UA,ORD,arr,1970-01-01T08:21:00Z,-2588,UA/ ORD
5,UA,ORD,arr,1970-01-01T08:31:00Z,-2734,UA/ ORD
5,UA,ORD,arr,1970-01-01T08:41:00Z,-2289,UA/ ORD
5,UA,ORD,arr,1970-01-01T08:51:00Z,-1377,UA/ ORD
5,UA,ORD,arr,1970-01-01T09:01:00Z,-866,UA/ ORD
5,UA,ORD,arr,1970-01-01T09:11:00Z,-637,UA/ ORD
5,UA,ORD,arr,1970-01-01T09:21:00Z,-571,UA/ ORD
5,UA,ORD,arr,1970-01-01T09:31:00Z,-1094,UA/ ORD
5,UA,ORD,arr,1970-01-01T09:41:00Z,-1692,UA/ ORD
5,UA,ORD,arr,1970-01-01T09:51:00Z,-1853,UA/ ORD
5,UA,ORD,arr,1970-01-01T10:01:00Z,-1174,UA/ ORD
5,UA,ORD,arr,1970-01-01T10:11:00Z,-824,UA/ ORD
5,UA,ORD,arr,1970-01-01T10:21:00Z,-767,UA/ ORD
5,UA,ORD,arr,1970-01-01T10:31:00Z,-1055,UA/ ORD
5,UA,ORD,arr,1970-01-01T10:41:00Z,-1393,UA/ ORD
5,UA,ORD,arr,1970-01-01T10:51:00Z,-1893,UA/ ORD
5,UA,ORD,arr,1970-01-01T11:01:00Z,-2192,UA/ ORD
5,UA,ORD,arr,1970-01-01T11:11:00Z,-2222,UA/ ORD
5,UA,ORD,arr,1970-01-01T11:21:00Z,-1810,UA/ ORD
5,UA,ORD,arr,1970-01-01T11:31:00Z,-1234,UA/ ORD
5,UA,ORD,arr,1970-01-01T11:41:00Z,-803,UA/ ORD
5,UA,ORD,arr,1970-01-01T11:51:00Z,-889,UA/ ORD
5,UA,ORD,arr,1970-01-01T12:01:00Z,-1148,UA/ ORD
5,UA,ORD,arr,1970-01-01T12:11:00Z,-1635,UA/ ORD
5,UA,ORD,arr,1970-01-01T12:21:00Z,-2155,UA/ ORD
5,UA,ORD,arr,1970-01-01T12:31:00Z,-1989,UA/ ORD
5,UA,ORD,arr,1970-01-01T12:41:00Z,-1584,UA/ ORD
5,UA,ORD,arr,1970-01-01T12:51:00Z,-1307,UA/ ORD
5,UA,ORD,arr,1970-01-01T13:01:00Z,-1179,UA/ ORD
5,UA,ORD,arr,1970-01-01T13:11:00Z,-1194,UA/ ORD
5,UA,ORD,arr,1970-01-01T13:21:00Z,-1705,UA/ ORD
5,UA,ORD,arr,1970-01-01T13:31:00Z,-1348,UA/ ORD
5,UA,ORD,arr,1970-01-01T13:41:00Z,-1057,UA/ ORD
5,UA,ORD,arr,1970-01-01T13:51:00Z,-1115,UA/ ORD
5,UA,ORD,arr,1970-01-01T14:01:00Z,-1288,UA/ ORD
5,UA,ORD,arr,1970-01-01T14:11:00Z,-1633,UA/ ORD
5,UA,ORD,arr,1970-01-01T14:21:00Z,-2047,UA/ ORD
5,UA,ORD,arr,1970-01-01T14:31:00Z,-1984,UA/ ORD
5,UA,ORD,arr,1970-01-01T14:41:00Z,-1463,UA/ ORD
5,UA,ORD,arr,1970-01-01T14:51:00Z,-983,UA/ ORD
5,UA,ORD,arr,1970-01-01T15:01:00Z,-783,UA/ ORD
5,UA,ORD,arr,1970-01-01T15:11:00Z,-626,UA/ ORD
5,UA,ORD,arr,1970-01-01T15:21:00Z,-774,UA/ ORD
5,UA,ORD,arr,1970-01-01T15:31:00Z,-1061,UA/ ORD
5,UA,ORD,arr,1970-01-01T15:41:00Z,-1693,UA/ ORD
5,UA,ORD,arr,1970-01-01T15:51:00Z,-2385,UA/ ORD
5,UA,ORD,arr,1970-01-01T16:01:00Z,-2283,UA/ ORD
5,UA,ORD,arr,1970-01-01T16:11:00Z,-1900,UA/ ORD
5,UA,ORD,arr,1970-01-01T16:21:00Z,-1368,UA/ ORD
5,UA,ORD,arr,1970-01-01T16:31:00Z,-1136,UA/ ORD
5,UA,ORD,arr,1970-01-01T16:41:00Z,-1241,UA/ ORD
5,UA,ORD,arr,1970-01-01T16:51:00Z,-1636,UA/ ORD
5,UA,ORD,arr,1970-01-01T17:01:00Z,-1537,UA/ ORD
5,UA,ORD,arr,1970-01-01T17:11:00Z,-1094,UA/ ORD
5,UA,ORD,arr,1970-01-01T17:21:00Z,-741,UA/ ORD
5,UA,ORD,arr,1970-01-01T17:31:00Z,-663,UA/ ORD
5,UA,ORD,arr,1970-01-01T17:41:00Z,-743,UA/ ORD
5,UA,ORD,arr,1970-01-01T17:51:00Z,-1016,UA/ ORD
5,UA,ORD,arr,1970-01-01T18:01:00Z,-1672,UA/ ORD
5,UA,ORD,arr,1970-01-01T18:11:00Z,-2108,UA/ ORD
5,UA,ORD,arr,1970-01-01T18:21:00Z,-2156,UA/ ORD
5,UA,ORD,arr,1970-01-01T18:31:00Z,-2144,UA/ ORD
5,UA,ORD,arr,1970-01-01T18:41:00Z,-1943,UA/ ORD
5,UA,ORD,arr,1970-01-01T18:51:00Z,-1358,UA/ ORD
5,UA,ORD,arr,1970-01-01T19:01:00Z,-1007,UA/ ORD
5,UA,ORD,arr,1970-01-01T19:11:00Z,-908,UA/ ORD
5,UA,ORD,arr,1970-01-01T19:21:00Z,-1084,UA/ ORD
5,UA,ORD,arr,1970-01-01T19:31:00Z,-1319,UA/ ORD
5,UA,ORD,arr,1970-01-01T19:41:00Z,-1650,UA/ ORD
5,UA,ORD,arr,1970-01-01T19:51:00Z,-1972,UA/ ORD
5,UA,ORD,arr,1970-01-01T20:01:00Z,-2169,UA/ ORD
5,UA,ORD,arr,1970-01-01T20:11:00Z,-1861,UA/ ORD
5,UA,ORD,arr,1970-01-01T20:21:00Z,-1315,UA/ ORD
5,UA,ORD,arr,1970-01-01T20:31:00Z,-884,UA/ ORD
5,UA,ORD,arr,1970-01-01T20:41:00Z,-706,UA/ ORD
5,UA,ORD,arr,1970-01-01T20:51:00Z,-668,UA/ ORD
5,UA,ORD,arr,1970-01-01T21:01:00Z,-860,UA/ ORD
5,UA,ORD,arr,1970-01-01T21:11:00Z,-1192,UA/ ORD
5,UA,ORD,arr,1970-01-01T21:21:00Z,-1813,UA/ ORD
5,UA,ORD,arr,1970-01-01T21:31:00Z,-2258,UA/ ORD
5,UA,ORD,arr,1970-01-01T21:41:00Z,-1789,UA/ ORD
5,UA,ORD,arr,1970-01-01T21:51:00Z,-1126,UA/ ORD
5,UA,ORD,arr,1970-01-01T22:01:00Z,-829,UA/ ORD
5,UA,ORD,arr,1970-01-01T22:11:00Z,-565,UA/ ORD
5,UA,ORD,arr,1970-01-01T22:21:00Z,-501,UA/ ORD
5,UA,ORD,arr,1970-01-01T22:31:00Z,-524,UA/ ORD
5,UA,ORD,arr,1970-01-01T22:41:00Z,-488,UA/ ORD
5,UA,ORD,arr,1970-01-01T22:51:00Z,-428,UA/ ORD
5,UA,ORD,arr,1970-01-01T23:01:00Z,-356,UA/ ORD
5,UA,ORD,arr,1970-01-01T23:11:00Z,-294,UA/ ORD
5,UA,ORD,arr,1970-01-01T23:21:00Z,-365,UA/ ORD
5,UA,ORD,arr,1970-01-01T23:31:00Z,-406,UA/ ORD
5,UA,ORD,arr,1970-01-01T23:41:00Z,-398,UA/ ORD
5,UA,ORD,arr,1970-01-01T23:51:00Z,-326,UA/ ORD
5,UA,ORD,dep,1970-01-01T00:01:00Z,76,UA/ ORD
5,UA,ORD,dep,1970-01-01T00:11:00Z,48,UA/ ORD
5,UA,ORD,dep,1970-01-01T00:21:00Z,35,UA/ ORD
5,UA,ORD,dep,1970-01-01T00:31:00Z,34,UA/ ORD
5,UA,ORD,dep,1970-01-01T00:41:00Z,39,UA/ ORD
5,UA,ORD,dep,1970-01-01T00:51:00Z,38,UA/ ORD
5,UA,ORD,dep,1970-01-01T01:01:00Z,13,UA/ ORD
5,UA,ORD,dep,1970-01-01T01:11:00Z,10,UA/ ORD
5,UA,ORD,dep,1970-01-01T01:21:00Z,14,UA/ ORD
5,UA,ORD,dep,1970-01-01T01:31:00Z,12,UA/ ORD
5,UA,ORD,dep,1970-01-01T01:41:00Z,10,UA/ ORD
5,UA,ORD,dep,1970-01-01T01:51:00Z,9,UA/ ORD
5,UA,ORD,dep,1970-01-01T02:01:00Z,5,UA/ ORD
5,UA,ORD,dep,1970-01-01T02:11:00Z,5,UA/ ORD
5,UA,ORD,dep,1970-01-01T02:21:00Z,2,UA/ ORD
5,UA,ORD,dep,1970-01-01T02:31:00Z,2,UA/ ORD
5,UA,ORD,dep,1970-01-01T02:41:00Z,4,UA/ ORD
5,UA,ORD,dep,1970-01-01T05:51:00Z,1226,UA/ ORD
5,UA,ORD,dep,1970-01-01T06:01:00Z,676,UA/ ORD
5,UA,ORD,dep,1970-01-01T06:11:00Z,621,UA/ ORD
5,UA,ORD,dep,1970-01-01T06:21:00Z,1483,UA/ ORD
5,UA,ORD,dep,1970-01-01T06:31:00Z,680,UA/ ORD
5,UA,ORD,dep,1970-01-01T06:41:00Z,1061,UA/ ORD
5,UA,ORD,dep,1970-01-01T06:51:00Z,2268,UA/ ORD
5,UA,ORD,dep,1970-01-01T07:01:00Z,844,UA/ ORD
5,UA,ORD,dep,1970-01-01T07:11:00Z,474,UA/ ORD
5,UA,ORD,dep,1970-01-01T07:21:00Z,553,UA/ ORD
5,UA,ORD,dep,1970-01-01T07:31:00Z,2146,UA/ ORD
5,UA,ORD,dep,1970-01-01T07:41:00Z,2931,UA/ ORD
5,UA,ORD,dep,1970-01-01T07:51:00Z,2150,UA/ ORD
5,UA,ORD,dep,1970-01-01T08:01:00Z,1888,UA/ ORD
5,UA,ORD,dep,1970-01-01T08:11:00Z,2163,UA/ ORD
5,UA,ORD,dep,1970-01-01T08:21:00Z,1462,UA/ ORD
5,UA,ORD,dep,1970-01-01T08:31:00Z,586,UA/ ORD
5,UA,ORD,dep,1970-01-01T08:41:00Z,947,UA/ ORD
5,UA,ORD,dep,1970-01-01T08:51:00Z,962,UA/ ORD
5,UA,ORD,dep,1970-01-01T09:01:00Z,782,UA/ ORD
5,UA,ORD,dep,1970-01-01T09:11:00Z,2987,UA/ ORD
5,UA,ORD,dep,1970-01-01T09:21:00Z,2933,UA/ ORD
5,UA,ORD,dep,1970-01-01T09:31:00Z,1648,UA/ ORD
5,UA,ORD,dep,1970-01-01T09:41:00Z,3127,UA/ ORD
5,UA,ORD,dep,1970-01-01T09:51:00Z,1504,UA/ ORD
5,UA,ORD,dep,1970-01-01T10:01:00Z,587,UA/ ORD
5,UA,ORD,dep,1970-01-01T10:11:00Z,438,UA/ ORD
5,UA,ORD,dep,1970-01-01T10:21:00Z,1496,UA/ ORD
5,UA,ORD,dep,1970-01-01T10:31:00Z,1978,UA/ ORD
5,UA,ORD,dep,1970-01-01T10:41:00Z,1881,UA/ ORD
5,UA,ORD,dep,1970-01-01T10:51:00Z,1232,UA/ ORD
5,UA,ORD,dep,1970-01-01T11:01:00Z,677,UA/ ORD
5,UA,ORD,dep,1970-01-01T11:11:00Z,768,UA/ ORD
5,UA,ORD,dep,1970-01-01T11:21:00Z,989,UA/ ORD
5,UA,ORD,dep,1970-01-01T11:31:00Z,618,UA/ ORD
5,UA,ORD,dep,1970-01-01T11:41:00Z,3120,UA/ ORD
5,UA,ORD,dep,1970-01-01T11:51:00Z,2568,UA/ ORD
5,UA,ORD,dep,1970-01-01T12:01:00Z,2242,UA/ ORD
5,UA,ORD,dep,1970-01-01T12:11:00Z,1640,UA/ ORD
5,UA,ORD,dep,1970-01-01T12:21:00Z,1189,UA/ ORD
5,UA,ORD,dep,1970-01-01T12:31:00Z,582,UA/ ORD
5,UA,ORD,dep,1970-01-01T12:41:00Z,895,UA/ ORD
5,UA,ORD,dep,1970-01-01T12:51:00Z,483,UA/ ORD
5,UA,ORD,dep,1970-01-01T13:01:00Z,1456,UA/ ORD
5,UA,ORD,dep,1970-01-01T13:11:00Z,3371,UA/ ORD
5,UA,ORD,dep,1970-01-01T13:21:00Z,2642,UA/ ORD
5,UA,ORD,dep,1970-01-01T13:31:00Z,1585,UA/ ORD
5,UA,ORD,dep,1970-01-01T13:41:00Z,1257,UA/ ORD
5,UA,ORD,dep,1970-01-01T13:51:00Z,902,UA/ ORD
5,UA,ORD,dep,1970-01-01T14:01:00Z,1268,UA/ ORD
5,UA,ORD,dep,1970-01-01T14:11:00Z,1427,UA/ ORD
5,UA,ORD,dep,1970-01-01T14:21:00Z,1238,UA/ ORD
5,UA,ORD,dep,1970-01-01T14:31:00Z,910,UA/ ORD
5,UA,ORD,dep,1970-01-01T14:41:00Z,1200,UA/ ORD
5,UA,ORD,dep,1970-01-01T14:51:00Z,732,UA/ ORD
5,UA,ORD,dep,1970-01-01T15:01:00Z,837,UA/ ORD
5,UA,ORD,dep,1970-01-01T15:11:00Z,2066,UA/ ORD
5,UA,ORD,dep,1970-01-01T15:21:00Z,2533,UA/ ORD
5,UA,ORD,dep,1970-01-01T15:31:00Z,1790,UA/ ORD
5,UA,ORD,dep,1970-01-01T15:41:00Z,1598,UA/ ORD
5,UA,ORD,dep,1970-01-01T15:51:00Z,1016,UA/ ORD
5,UA,ORD,dep,1970-01-01T16:01:00Z,534,UA/ ORD
5,UA,ORD,dep,1970-01-01T16:11:00Z,529,UA/ ORD
5,UA,ORD,dep,1970-01-01T16:21:00Z,401,UA/ ORD
5,UA,ORD,dep,1970-01-01T16:31:00Z,662,UA/ ORD
5,UA,ORD,dep,1970-01-01T16:41:00Z,2730,UA/ ORD
5,UA,ORD,dep,1970-01-01T16:51:00Z,2523,UA/ ORD
5,UA,ORD,dep,1970-01-01T17:01:00Z,1927,UA/ ORD
5,UA,ORD,dep,1970-01-01T17:11:00Z,1516,UA/ ORD
5,UA,ORD,dep,1970-01-01T17:21:00Z,1320,UA/ ORD
5,UA,ORD,dep,1970-01-01T17:31:00Z,782,UA/ ORD
5,UA,ORD,dep,1970-01-01T17:41:00Z,2171,UA/ ORD
5,UA,ORD,dep,1970-01-01T17:51:00Z,1766,UA/ ORD
5,UA,ORD,dep,1970-01-01T18:01:00Z,1085,UA/ ORD
5,UA,ORD,dep,1970-01-01T18:11:00Z,1002,UA/ ORD
5,UA,ORD,dep,1970-01-01T18:21:00Z,913,UA/ ORD
5,UA,ORD,dep,1970-01-01T18:31:00Z,515,UA/ ORD
5,UA,ORD,dep,1970-01-01T18:41:00Z,864,UA/ ORD
5,UA,ORD,dep,1970-01-01T18:51:00Z,662,UA/ ORD
5,UA,ORD,dep,1970-01-01T19:01:00Z,879,UA/ ORD
5,UA,ORD,dep,1970-01-01T19:11:00Z,2532,UA/ ORD
5,UA,ORD,dep,1970-01-01T19:21:00Z,2893,UA/ ORD
5,UA,ORD,dep,1970-01-01T19:31:00Z,1832,UA/ ORD
5,UA,ORD,dep,1970-01-01T19:41:00Z,1508,UA/ ORD
5,UA,ORD,dep,1970-01-01T19:51:00Z,734,UA/ ORD
5,UA,ORD,dep,1970-01-01T20:01:00Z,493,UA/ ORD
5,UA,ORD,dep,1970-01-01T20:11:00Z,806,UA/ ORD
5,UA,ORD,dep,1970-01-01T20:21:00Z,781,UA/ ORD
5,UA,ORD,dep,1970-01-01T20:31:00Z,614,UA/ ORD
5,UA,ORD,dep,1970-01-01T20:41:00Z,2854,UA/ ORD
5,UA,ORD,dep,1970-01-01T20:51:00Z,1509,UA/ ORD
5,UA,ORD,dep,1970-01-01T21:01:00Z,956,UA/ ORD
5,UA,ORD,dep,1970-01-01T21:11:00Z,3130,UA/ ORD
5,UA,ORD,dep,1970-01-01T21:21:00Z,1636,UA/ ORD
5,UA,ORD,dep,1970-01-01T21:31:00Z,682,UA/ ORD
5,UA,ORD,dep,1970-01-01T21:41:00Z,569,UA/ ORD
5,UA,ORD,dep,1970-01-01T21:51:00Z,471,UA/ ORD
5,UA,ORD,dep,1970-01-01T22:01:00Z,401,UA/ ORD
5,UA,ORD,dep,1970-01-01T22:11:00Z,1391,UA/ ORD
5,UA,ORD,dep,1970-01-01T22:21:00Z,1897,UA/ ORD
5,UA,ORD,dep,1970-01-01T22:31:00Z,678,UA/ ORD
5,UA,ORD,dep,1970-01-01T22:41:00Z,412,UA/ ORD
5,UA,ORD,dep,1970-01-01T22:51:00Z,294,UA/ ORD
5,UA,ORD,dep,1970-01-01T23:01:00Z,220,UA/ ORD
5,UA,ORD,dep,1970-01-01T23:11:00Z,201,UA/ ORD
5,UA,ORD,dep,1970-01-01T23:21:00Z,169,UA/ ORD
5,UA,ORD,dep,1970-01-01T23:31:00Z,146,UA/ ORD
5,UA,ORD,dep,1970-01-01T23:41:00Z,90,UA/ ORD
5,UA,ORD,dep,1970-01-01T23:51:00Z,86,UA/ ORD
5,UA,SFO,arr,1970-01-01T00:01:00Z,-189,UA/ SFO
5,UA,SFO,arr,1970-01-01T00:11:00Z,-180,UA/ SFO
5,UA,SFO,arr,1970-01-01T00:21:00Z,-184,UA/ SFO
5,UA,SFO,arr,1970-01-01T00:31:00Z,-155,UA/ SFO
5,UA,SFO,arr,1970-01-01T00:41:00Z,-164,UA/ SFO
5,UA,SFO,arr,1970-01-01T00:51:00Z,-117,UA/ SFO
5,UA,SFO,arr,1970-01-01T01:01:00Z,-95,UA/ SFO
5,UA,SFO,arr,1970-01-01T01:11:00Z,-64,UA/ SFO
5,UA,SFO,arr,1970-01-01T01:21:00Z,-58,UA/ SFO
5,UA,SFO,arr,1970-01-01T01:31:00Z,-28,UA/ SFO
5,UA,SFO,arr,1970-01-01T01:41:00Z,-35,UA/ SFO
5,UA,SFO,arr,1970-01-01T01:51:00Z,-29,UA/ SFO
5,UA,SFO,arr,1970-01-01T02:01:00Z,-19,UA/ SFO
5,UA,SFO,arr,1970-01-01T02:11:00Z,-17,UA/ SFO
5,UA,SFO,arr,1970-01-01T02:21:00Z,-13,UA/ SFO
5,UA,SFO,arr,1970-01-01T02:31:00Z,-6,UA/ SFO
5,UA,SFO,arr,1970-01-01T02:41:00Z,-4,UA/ SFO
5,UA,SFO,arr,1970-01-01T02:51:00Z,-3,UA/ SFO
5,UA,SFO,arr,1970-01-01T03:01:00Z,-6,UA/ SFO
5,UA,SFO,arr,1970-01-01T03:11:00Z,-7,UA/ SFO
5,UA,SFO,arr,1970-01-01T03:21:00Z,-2,UA/ SFO
5,UA,SFO,arr,1970-01-01T03:31:00Z,-1,UA/ SFO
5,UA,SFO,arr,1970-01-01T03:51:00Z,-1,UA/ SFO
5,UA,SFO,arr,1970-01-01T04:01:00Z,-3,UA/ SFO
5,UA,SFO,arr,1970-01-01T04:11:00Z,-1,UA/ SFO
5,UA,SFO,arr,1970-01-01T04:21:00Z,-1,UA/ SFO
5,UA,SFO,arr,1970-01-01T04:31:00Z,-7,UA/ SFO
5,UA,SFO,arr,1970-01-01T04:41:00Z,-36,UA/ SFO
5,UA,SFO,arr,1970-01-01T04:51:00Z,-115,UA/ SFO
5,UA,SFO,arr,1970-01-01T05:01:00Z,-87,UA/ SFO
5,UA,SFO,arr,1970-01-01T05:11:00Z,-60,UA/ SFO
5,UA,SFO,arr,1970-01-01T05:21:00Z,-58,UA/ SFO
5,UA,SFO,arr,1970-01-01T05:31:00Z,-62,UA/ SFO
5,UA,SFO,arr,1970-01-01T05:41:00Z,-89,UA/ SFO
5,UA,SFO,arr,1970-01-01T05:51:00Z,-97,UA/ SFO
5,UA,SFO,arr,1970-01-01T06:01:00Z,-107,UA/ SFO
5,UA,SFO,arr,1970-01-01T06:11:00Z,-138,UA/ SFO
5,UA,SFO,arr,1970-01-01T06:21:00Z,-105,UA/ SFO
5,UA,SFO,arr,1970-01-01T06:31:00Z,-62,UA/ SFO
5,UA,SFO,arr,1970-01-01T06:41:00Z,-72,UA/ SFO
5,UA,SFO,arr,1970-01-01T06:51:00Z,-232,UA/ SFO
5,UA,SFO,arr,1970-01-01T07:01:00Z,-533,UA/ SFO
5,UA,SFO,arr,1970-01-01T07:11:00Z,-856,UA/ SFO
5,UA,SFO,arr,1970-01-01T07:21:00Z,-909,UA/ SFO
5,UA,SFO,arr,1970-01-01T07:31:00Z,-668,UA/ SFO
5,UA,SFO,arr,1970-01-01T07:41:00Z,-842,UA/ SFO
5,UA,SFO,arr,1970-01-01T07:51:00Z,-1028,UA/ SFO
5,UA,SFO,arr,1970-01-01T08:01:00Z,-899,UA/ SFO
5,UA,SFO,arr,1970-01-01T08:11:00Z,-712,UA/ SFO
5,UA,SFO,arr,1970-01-01T08:21:00Z,-458,UA/ SFO
5,UA,SFO,arr,1970-01-01T08:31:00Z,-517,UA/ SFO
5,UA,SFO,arr,1970-01-01T08:41:00Z,-537,UA/ SFO
5,UA,SFO,arr,1970-01-01T08:51:00Z,-640,UA/ SFO
5,UA,SFO,arr,1970-01-01T09:01:00Z,-644,UA/ SFO
5,UA,SFO,arr,1970-01-01T09:11:00Z,-647,UA/ SFO
5,UA,SFO,arr,1970-01-01T09:21:00Z,-806,UA/ SFO
5,UA,SFO,arr,1970-01-01T09:31:00Z,-910,UA/ SFO
5,UA,SFO,arr,1970-01-01T09:41:00Z,-1031,UA/ SFO
5,UA,SFO,arr,1970-01-01T09:51:00Z,-1066,UA/ SFO
5,UA,SFO,arr,1970-01-01T10:01:00Z,-1132,UA/ SFO
5,UA,SFO,arr,1970-01-01T10:11:00Z,-1058,UA/ SFO
5,UA,SFO,arr,1970-01-01T10:21:00Z,-911,UA/ SFO
5,UA,SFO,arr,1970-01-01T10:31:00Z,-796,UA/ SFO
5,UA,SFO,arr,1970-01-01T10:41:00Z,-603,UA/ SFO
5,UA,SFO,arr,1970-01-01T10:51:00Z,-624,UA/ SFO
5,UA,SFO,arr,1970-01-01T11:01:00Z,-681,UA/ SFO
5,UA,SFO,arr,1970-01-01T11:11:00Z,-662,UA/ SFO
5,UA,SFO,arr,1970-01-01T11:21:00Z,-713,UA/ SFO
5,UA,SFO,arr,1970-01-01T11:31:00Z,-837,UA/ SFO
5,UA,SFO,arr,1970-01-01T11:41:00Z,-948,UA/ SFO
5,UA,SFO,arr,1970-01-01T11:51:00Z,-989,UA/ SFO
5,UA,SFO,arr,1970-01-01T12:01:00Z,-972,UA/ SFO
5,UA,SFO,arr,1970-01-01T12:11:00Z,-996,UA/ SFO
5,UA,SFO,arr,1970-01-01T12:21:00Z,-884,UA/ SFO
5,UA,SFO,arr,1970-01-01T12:31:00Z,-751,UA/ SFO
5,UA,SFO,arr,1970-01-01T12:41:00Z,-926,UA/ SFO
5,UA,SFO,arr,1970-01-01T12:51:00Z,-921,UA/ SFO
5,UA,SFO,arr,1970-01-01T13:01:00Z,-801,UA/ SFO
5,UA,SFO,arr,1970-01-01T13:11:00Z,-842,UA/ SFO
5,UA,SFO,arr,1970-01-01T13:21:00Z,-683,UA/ SFO
5,UA,SFO,arr,1970-01-01T13:31:00Z,-716,UA/ SFO
5,UA,SFO,arr,1970-01-01T13:41:00Z,-725,UA/ SFO
5,UA,SFO,arr,1970-01-01T13:51:00Z,-620,UA/ SFO
5,UA,SFO,arr,1970-01-01T14:01:00Z,-638,UA/ SFO
5,UA,SFO,arr,1970-01-01T14:11:00Z,-636,UA/ SFO
5,UA,SFO,arr,1970-01-01T14:21:00Z,-711,UA/ SFO
5,UA,SFO,arr,1970-01-01T14:31:00Z,-819,UA/ SFO
5,UA,SFO,arr,1970-01-01T14:41:00Z,-945,UA/ SFO
5,UA,SFO,arr,1970-01-01T14:51:00Z,-941,UA/ SFO
5,UA,SFO,arr,1970-01-01T15:01:00Z,-830,UA/ SFO
5,UA,SFO,arr,1970-01-01T15:11:00Z,-690,UA/ SFO
5,UA,SFO,arr,1970-01-01T15:21:00Z,-609,UA/ SFO
5,UA,SFO,arr,1970-01-01T15:31:00Z,-606,UA/ SFO
5,UA,SFO,arr,1970-01-01T15:41:00Z,-658,UA/ SFO
5,UA,SFO,arr,1970-01-01T15:51:00Z,-743,UA/ SFO
5,UA,SFO,arr,1970-01-01T16:01:00Z,-833,UA/ SFO
5,UA,SFO,arr,1970-01-01T16:11:00Z,-765,UA/ SFO
5,UA,SFO,arr,1970-01-01T16:21:00Z,-618,UA/ SFO
5,UA,SFO,arr,1970-01-01T16:31:00Z,-521,UA/ SFO
5,UA,SFO,arr,1970-01-01T16:41:00Z,-664,UA/ SFO
5,UA,SFO,arr,1970-01-01T16:51:00Z,-769,UA/ SFO
5,UA,SFO,arr,1970-01-01T17:01:00Z,-701,UA/ SFO
5,UA,SFO,arr,1970-01-01T17:11:00Z,-635,UA/ SFO
5,UA,SFO,arr,1970-01-01T17:21:00Z,-675,UA/ SFO
5,UA,SFO,arr,1970-01-01T17:31:00Z,-785,UA/ SFO
5,UA,SFO,arr,1970-01-01T17:41:00Z,-781,UA/ SFO
5,UA,SFO,arr,1970-01-01T17:51:00Z,-772,UA/ SFO
5,UA,SFO,arr,1970-01-01T18:01:00Z,-838,UA/ SFO
5,UA,SFO,arr,1970-01-01T18:11:00Z,-855,UA/ SFO
5,UA,SFO,arr,1970-01-01T18:21:00Z,-739,UA/ SFO
5,UA,SFO,arr,1970-01-01T18:31:00Z,-735,UA/ SFO
5,UA,SFO,arr,1970-01-01T18:41:00Z,-783,UA/ SFO
5,UA,SFO,arr,1970-01-01T18:51:00Z,-697,UA/ SFO
5,UA,SFO,arr,1970-01-01T19:01:00Z,-648,UA/ SFO
5,UA,SFO,arr,1970-01-01T19:11:00Z,-728,UA/ SFO
5,UA,SFO,arr,1970-01-01T19:21:00Z,-834,UA/ SFO
5,UA,SFO,arr,1970-01-01T19:31:00Z,-864,UA/ SFO
5,UA,SFO,arr,1970-01-01T19:41:00Z,-806,UA/ SFO
5,UA,SFO,arr,1970-01-01T19:51:00Z,-820,UA/ SFO
5,UA,SFO,arr,1970-01-01T20:01:00Z,-883,UA/ SFO
5,UA,SFO,arr,1970-01-01T20:11:00Z,-1018,UA/ SFO
5,UA,SFO,arr,1970-01-01T20:21:00Z,-1134,UA/ SFO
5,UA,SFO,arr,1970-01-01T20:31:00Z,-1062,UA/ SFO
5,UA,SFO,arr,1970-01-01T20:41:00Z,-1075,UA/ SFO
5,UA,SFO,arr,1970-01-01T20:51:00Z,-961,UA/ SFO
5,UA,SFO,arr,1970-01-01T21:01:00Z,-864,UA/ SFO
5,UA,SFO,arr,1970-01-01T21:11:00Z,-855,UA/ SFO
5,UA,SFO,arr,1970-01-01T21:21:00Z,-786,UA/ SFO
5,UA,SFO,arr,1970-01-01T21:31:00Z,-779,UA/ SFO
5,UA,SFO,arr,1970-01-01T21:41:00Z,-776,UA/ SFO
5,UA,SFO,arr,1970-01-01T21:51:00Z,-677,UA/ SFO
