airline,airport,type,block,n,airline_airport
AA,DFW,Departure,2017-01-01T01:41:00Z,10,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T01:51:00Z,12,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T02:01:00Z,10,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T02:11:00Z,7,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T02:21:00Z,4,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T02:31:00Z,2,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T02:41:00Z,1,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T02:51:00Z,6,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T03:01:00Z,2,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T03:41:00Z,1,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T04:21:00Z,1,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T04:41:00Z,1,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T04:51:00Z,254,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T05:01:00Z,144,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T05:11:00Z,183,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T05:21:00Z,201,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T05:31:00Z,48,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T05:41:00Z,28,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T05:51:00Z,714,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T06:01:00Z,288,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T06:11:00Z,174,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T06:21:00Z,306,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T06:31:00Z,242,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T06:41:00Z,688,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T06:51:00Z,2991,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T07:01:00Z,3561,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T07:11:00Z,2091,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T07:21:00Z,1233,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T07:31:00Z,363,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T07:41:00Z,211,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T07:51:00Z,257,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T08:01:00Z,155,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T08:11:00Z,84,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T08:21:00Z,86,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T08:31:00Z,673,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T08:41:00Z,2839,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T08:51:00Z,3575,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T09:01:00Z,3412,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T09:11:00Z,1365,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T09:21:00Z,426,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T09:31:00Z,303,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T09:41:00Z,310,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T09:51:00Z,297,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T10:01:00Z,221,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T10:11:00Z,1605,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T10:21:00Z,3165,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T10:31:00Z,2032,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T10:41:00Z,2283,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T10:51:00Z,2961,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T11:01:00Z,2548,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T11:11:00Z,1157,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T11:21:00Z,770,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T11:31:00Z,564,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T11:41:00Z,521,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T11:51:00Z,391,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T12:01:00Z,797,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T12:11:00Z,2157,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T12:21:00Z,2829,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T12:31:00Z,2926,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T12:41:00Z,2665,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T12:51:00Z,2168,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T13:01:00Z,1339,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T13:11:00Z,1011,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T13:21:00Z,929,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T13:31:00Z,469,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T13:41:00Z,617,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T13:51:00Z,552,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T14:01:00Z,540,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T14:11:00Z,663,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T14:21:00Z,2710,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T14:31:00Z,2692,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T14:41:00Z,2404,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T14:51:00Z,2061,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T15:01:00Z,1159,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T15:11:00Z,946,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T15:21:00Z,1023,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T15:31:00Z,513,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T15:41:00Z,351,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T15:51:00Z,491,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T16:01:00Z,344,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T16:11:00Z,530,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T16:21:00Z,1625,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T16:31:00Z,2376,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T16:41:00Z,2284,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T16:51:00Z,2084,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T17:01:00Z,1175,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T17:11:00Z,883,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T17:21:00Z,1054,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T17:31:00Z,1013,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T17:41:00Z,880,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T17:51:00Z,608,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T18:01:00Z,419,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T18:11:00Z,653,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T18:21:00Z,3374,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T18:31:00Z,3042,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T18:41:00Z,3726,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T18:51:00Z,3169,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T19:01:00Z,1730,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T19:11:00Z,1025,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T19:21:00Z,720,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T19:31:00Z,558,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T19:41:00Z,429,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T19:51:00Z,370,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T20:01:00Z,1020,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T20:11:00Z,2481,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T20:21:00Z,3449,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T20:31:00Z,3035,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T20:41:00Z,1893,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T20:51:00Z,984,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T21:01:00Z,586,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T21:11:00Z,466,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T21:21:00Z,375,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T21:31:00Z,298,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T21:41:00Z,278,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T21:51:00Z,649,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T22:01:00Z,1663,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T22:11:00Z,1543,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T22:21:00Z,1138,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T22:31:00Z,507,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T22:41:00Z,327,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T22:51:00Z,215,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T23:01:00Z,179,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T23:11:00Z,141,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T23:21:00Z,126,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T23:31:00Z,87,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T23:41:00Z,138,American / Dallas/Fort Worth International Airport (DFW)
AA,DFW,Departure,2017-01-01T23:51:00Z,139,American / Dallas/Fort Worth International Airport (DFW)
