"airline","airport","arr_ent","dep_ent","yearly_passengers","hub_type","arr_del","dep_del"
"UA","DEN",1.40739899951652,1.69729600069298,28903645,"Large",11.4521650253898,14.4260700389105
"UA","DFW",1.1446845603342,1.56108432409534,27862777,"Large",16.1662452591656,13.81276730556
"UA","DSM",2.08592201967122,2.23381691004509,1274917,"Small",14.2470694319207,10.8205590622182
"UA","DTW",1.76261215916571,2.03447207923631,15375391,"Large",15.4480483782298,14.3722466960352
"UA","EGE",2.23125873726419,2.28954468249047,155172,"Nonhub",18.815331010453,27.2727272727273
"UA","EUG",2.15591114873953,2.46190898200948,522213,"Small",19.0868263473054,18.5959671396565
"UA","EWR",0.465944683169255,0.675801527235875,15327436,"Large",25.3917161514697,23.1154201292705
"UA","FAI",3.02416072415415,3.08091757309353,570398,"Small",24.6376811594203,25
"UA","FAT",2.88991134382103,3.06447169967048,650815,"Small",14.8148148148148,3.7037037037037
"UA","FCA",2.40352356130476,2.65336288844752,270091,"Nonhub",17.5732217573222,7.11297071129707
"UA","FLL",1.19663984726465,1.48746697828855,12419785,"Large",18.5528756957328,15.4929577464789
"UA","FSD",2.52078369289745,2.66486091390354,545134,"Small",15,11.623246492986
"UA","GEG",2.33602750291729,2.6453546170315,1700983,"Small",15.4098360655738,8.33333333333333
"UA","GRR",1.74502978196232,2.62194782322392,1405896,"Small",18.2666666666667,11.3484646194927
"UA","GUC",2.89698642798865,2.92781098724357,32392,"Nonhub",0,4.54545454545455
"UA","GUM",2.59006054791406,2.5852889757206,165040,"Nonhub",18.6301369863014,18.1318681318681
"UA","HDN",2.48748878800522,2.63747441596237,94484,"Nonhub",16.6666666666667,18.5897435897436
"UA","HNL",1.18334662054082,1.4651477452203,7424983,"Medium",22.8705698061484,11.2222876201687
"UA","IAD",1.54413240172646,2.20473117150662,7371602,"Medium",13.6563493099996,14.1439637914527
"UA","IAH",1.05826863831036,1.20900899405147,14625107,"Large",12.4190874989095,17.6460328257722
"UA","ICT",2.55803275578629,2.50881103238515,809842,"Small",16.191904047976,11.0778443113772
"UA","IND",1.75603842609281,2.2077588309721,4367415,"Medium",19.5600942655145,10.5428796223446
"UA","ITO",2.23942056898875,2.41601871918851,659529,"Small",14.9659863945578,8.84353741496599
"UA","JAC",2.06956046834261,2.4118391862346,339024,"Nonhub",15.7142857142857,14.6953405017921
"UA","JAX",2.15666511904236,2.33877592479644,2703132,"Medium",13.941018766756,23.9625167336011
"UA","KOA",1.8161464191781,1.994793374449,1681142,"Small",15.572625698324,13.006993006993
"UA","LAS",0.78842836642044,1.1876974969898,21754529,"Large",17.3559883961873,16.1951381398822
"UA","LAX",0.605065083992524,0.824143368743962,29409829,"Large",17.2587143754852,15.4994641339296
"UA","LGA",0.89140457895306,1.23895405172642,13589163,"Large",22.8872822093161,15.0753172814613
"UA","LIH",2.01577655840271,2.13600604315292,1502050,"Small",19.6652719665272,13.5362014690451
"UA","MCI",2.10163161685607,2.39333291803804,5775386,"Medium",16.7071393880525,10.6237816764133
"UA","MCO",0.923662469694484,1.12066693284538,19022844,"Large",16.0156582418518,17.4542358450404
"UA","MDT",2.57998020977591,2.86848086465236,576917,"Small",18.5667752442997,10.4234527687296
"UA","MEM",2.07906253090793,2.43434370127979,2122447,"Medium",16.4721141374838,14.4343302990897
"UA","MFE",2.61438141227596,2.63037475685763,322756,"Nonhub",11.81592039801,5.70719602977668
"UA","MFR",2.37038853093138,2.66361234459583,436679,"Small",18.5117967332123,15.0635208711434
"UA","MIA",1.19027564600949,1.49931212757787,10371722,"Large",19.7192086790045,19.2037470725995
"UA","MKE",2.08002042776635,2.44604366769099,3417379,"Medium",15.9509202453988,9.73360655737705
"UA","MSN",2.18995954908324,2.07559266084974,944899,"Small",15.2485256950295,11.1952861952862
"UA","MSO",3.07243486071754,3.17681564269344,384941,"Small",8.33333333333333,0
"UA","MSP",1.37398556734241,1.54690499301266,17046950,"Large",14.9050855401922,11.4580887532285
"UA","MSY",1.11361353992336,1.34859032439174,6031426,"Medium",16.1605006442113,16.006631055443
"UA","MTJ",2.66111336164086,2.56528403770878,122094,"Nonhub",18.1818181818182,18.2795698924731
"UA","MYR",2.68333491867148,2.86390864764734,1144900,"Small",12.0915032679739,20.9150326797386
"UA","OGG",1.47786128015874,1.71657547555088,3264579,"Medium",18.7011919441019,12.2474226804124
"UA","OKC",2.68017594957091,2.76951828951444,1956400,"Medium",8.06100217864924,9.30735930735931
"UA","OMA",1.90881150335561,2.19016476130563,2295573,"Medium",15.7391793142215,9.106239460371
"UA","ONT",2.56763985598927,2.74998859583538,2232571,"Medium",12.2257053291536,8.64779874213836
"UA","ORD",0.942457571032754,1.16234932465388,32397952,"Large",13.9704673716509,18.0029014863274
"UA","ORF",2.08326099152209,2.51549581748583,1715525,"Small",17.5514626218852,12.7982646420824
"UA","PBI",1.02933514961522,1.4565400677464,3038458,"Medium",25.1438689685702,27.2163120567376
"UA","PDX",1.12620137896466,1.57002578265233,9091341,"Large",18.2967591919779,13.6476065764586
"UA","PHL",1.34547761609628,1.60930107820632,12609106,"Large",18.7092095721537,13.4270479883665
"UA","PHX",0.899406953382402,1.15629988806262,20580907,"Large",16.1949468452299,11.7085982858723
"UA","PIT",1.83043843522343,2.45136230741202,4245874,"Medium",13.3365430909966,10.2551757342321
"UA","PSP",2.13227357697539,2.55566456748357,869822,"Small",13.4852801519468,14.1634980988593
"UA","PWM",2.59364361975277,2.97530382582778,924703,"Small",25,14.2857142857143
"UA","RDU",1.75579825675695,1.82402932467761,5556987,"Medium",17.074682367524,15.9726538222498
"UA","RIC",2.46577095231852,2.60278940251958,1819633,"Small",14.9606299212598,13.0177514792899
"UA","RNO",2.18154620953499,2.31883308311151,1944629,"Medium",18.3344092963202,13.8421733505821
"UA","ROC",2.43285756694388,2.7369030314838,1200895,"Small",16.20029455081,9.74889217134417
"UA","RSW",1.39564291758115,1.81369939424864,4170956,"Medium",17.1482176360225,16.7042042042042
"UA","SAN",1.01012543608473,1.6583785002004,10783376,"Large",15.5988274706868,14.176526018218
"UA","SAT",1.42276750438344,1.71703234275814,4315831,"Medium",16.5479274611399,7.79980500487488
"UA","SAV",2.05216239393983,2.83791402370051,1196245,"Small",28.1519861830743,10.5354058721934
"UA","SBA",2.38519344365792,2.74704488135721,350631,"Nonhub",18.287037037037,9.69976905311778
"UA","SDF",2.49790528188854,2.40496277045935,1714412,"Small",18.1818181818182,9.09090909090909
"UA","SEA",0.901953338625047,1.09107189256644,20273105,"Large",18.527786466479,14.5613852091374
"UA","SFO",0.686635763668784,0.954590297962253,20565622,"Large",21.3041752248132,21.262137596799
"UA","SJC",1.94622399200182,2.34151946203261,5841651,"Medium",16.8893639764832,9.15907873594001
"UA","SJU",1.69493295506822,1.72321407276461,3484584,"Medium",18.6127744510978,22.8585657370518
"UA","SLC",1.96676404766331,1.97910151319476,11192766,"Large",18.1344696969697,17.2903837044055
"UA","SMF",1.80002532347102,2.09255791623104,5343834,"Medium",17.2099087353325,9.39334637964775
"UA","SNA",1.30780007930758,1.90217915546627,5029430,"Medium",14.8444863336475,14.687844000629
"UA","SRQ",2.41958173626926,2.23412008538824,555668,"Small",8.59872611464968,18.3544303797468
"UA","STL",2.08269058174433,2.21576266247361,7341336,"Medium",24.8858447488584,17.3120728929385
"UA","STT",1.89449844190081,2.10792054081202,595722,"Small",12.7882599580713,16.8421052631579
"UA","SYR",2.74424073969386,3.00008319645408,1009548,"Small",16.5644171779141,18.5185185185185
"UA","TPA",1.08664424062003,1.31044553159892,9198974,"Large",17.0167427701674,14.8407740362639
"UA","TUL",2.6960516191303,2.7097722395303,1407521,"Small",13.1979695431472,7.28813559322034
"UA","TUS",2.44027565050706,2.57613137935859,1677366,"Small",13.8461538461538,13.6246786632391
"UA","TYS",2.63040023381152,2.50342820375493,966012,"Small",16.4516129032258,40
"WN","ABQ",0.795627575499712,0.916483931377092,2479239,"Medium",24.1645469695641,19.9982457679151
"WN","ALB",1.26395621810041,1.42999614623252,1397839,"Small",22.7911191662891,14.7258722247395
"WN","AMA",1.73496224082787,1.67443043333838,340989,"Nonhub",20.1829616923957,13.2454128440367
"WN","ATL",0.950112242006345,0.952433677460138,44817870,"Large",19.0633755192735,25.1303969863808
"WN","AUS",0.649160601670753,0.813976728446148,6779552,"Medium",21.4540956569544,20.1374885426214
"WN","BDL",0.954066187373618,1.11058135375536,3097000,"Medium",23.0071897467959,14.1316241988432
"WN","BHM",1.10629275209118,1.26775163243243,1382980,"Small",25.0596658711217,17.76080210074
"WN","BNA",0.817851744589592,0.891057180789626,7035239,"Medium",20.0030745580323,19.9821587867975
"WN","BOI",1.08514630357707,1.33439459139783,1801509,"Small",22.4695832254724,17.0031055900621
"WN","BOS",0.672975522925087,0.818551987003404,15481957,"Large",26.4703435654272,20.2716213964339
"WN","BUF",1.07199698291324,1.30207496279107,2356494,"Medium",21.2612323491656,13.1042235426369
"WN","BUR",0.795794437493329,0.852868805062099,2475490,"Medium",21.946146495025,20.4767794894861
"WN","BWI",0.736799205173546,0.886374097684487,12684344,"Large",17.6538729937195,20.5073877892389
"WN","CAK",2.37797308484085,2.41630894987505,614448,"Small",26.7260579064588,10.2222222222222
"WN","CHS",1.04532082406488,1.29093228645824,1949384,"Medium",19.3434521708436,14.7899752912107
"WN","CLE",1.12864474096527,1.28082497117539,4401569,"Medium",21.4227839896289,14.4687753446878
"WN","CLT",1.50144799479232,1.54874133488689,20785356,"Large",23.2338496411031,22.1590909090909
"WN","CMH",0.872784269706943,0.976550825283566,3704541,"Medium",22.0103986135182,17.5348798811195
"WN","CRP",1.7655165452285,2.21059306855496,320783,"Nonhub",25.1920122887865,17.0489296636086
"WN","CVG",1.60911343459295,1.62769846020283,3680221,"Medium",21.2083847102343,14.6931184128952
"WN","DAL",0.643323525615762,0.706231291024666,7948408,"Large",20.5173966171458,25.1546358626673
"WN","DAY",2.29711901238748,2.25666589893245,933907,"Small",17.1052631578947,7.69230769230769
"WN","DCA",0.945519082887238,1.16662973386416,11390840,"Large",21.3857248769967,18.15232817463
"WN","DEN",0.822480467469538,0.868166439530667,28903645,"Large",20.6280335343433,23.2532140860816
"WN","DSM",2.30099109212777,2.45398530171655,1274917,"Small",24.7821878025169,15.2509652509653
"WN","DTW",1.16395321934557,1.33795682716869,15375391,"Large",24.4689770821688,16.1682504192286
"WN","ECP",1.49309462344159,1.54414451935086,464013,"Small",21.7165898617511,17.0421721548238
"WN","ELP",0.784394320917157,1.0078976636153,1466345,"Small",25.9479877960192,19.7037897488021
"WN","EWR",0.989528855938297,1.05008067464809,15327436,"Large",35.4413916436352,27.0024370430544
"WN","FLL",0.754126610823978,0.820398773520884,12419785,"Large",18.6524790986721,22.1083258728738
"WN","FNT",1.95134099525854,2.13274973357974,389484,"Small",20.4566210045662,11.4468864468864
"WN","GEG",1.26544008685296,1.42241376692986,1700983,"Small",22.8353140916808,14.3059490084986
"WN","GRR",1.41544892523838,1.65825826965223,1405896,"Small",22.1454880294659,14.9653579676674
"WN","GSP",2.10870325078366,2.38013347598117,1035938,"Small",28.6549707602339,20.01953125
"WN","HOU",0.95857689503302,1.11808923299321,6337812,"Medium",20.3827038773416,23.1495650773196
"WN","HRL",1.79153918547004,2.04102652839284,269109,"Nonhub",25.7228315054836,18.2859990034878
"WN","IAD",1.33810648943958,1.59334196615312,7371602,"Medium",21.8958611481976,15.0312221231044
"WN","ICT",2.0089947224602,2.22854240716764,809842,"Small",23.3997155049787,17.5800711743772
"WN","IND",0.70936806510737,0.987091984615491,4367415,"Medium",22.8163713344833,16.4341692789969
"WN","ISP",0.949956067501705,1.38505856257608,654654,"Small",21.8896582532946,15.608228980322
"WN","JAX",1.0875161411908,1.17741154866949,2703132,"Medium",22.7377124483234,15.1438434982739
"WN","LAS",0.577429926609661,0.578305608081413,21754529,"Large",20.3269754768392,25.3743137014482
"WN","LAX",0.551379560991214,0.556054418450721,29409829,"Large",27.8898333573452,33.2668796387481
"WN","LBB",1.1205361970909,1.32151539024814,464052,"Small",25.420254202542,17.8981937602627
"WN","LGA",0.993042510973812,1.09765128912803,13589163,"Large",27.9486217888618,23.5537578779042
"WN","LGB",1.54358095029814,1.52160371613771,1838080,"Small",21.8602455146364,14.1776937618147
"WN","LIT",1.61599067303431,1.84074649773116,987690,"Small",27.5338530980714,21.0008203445447
"WN","MAF",1.26655920145921,1.42386693995772,522223,"Small",24.0654205607477,16.1700703046535
"WN","MCI",0.59363013737103,0.705284252452261,5775386,"Medium",21.6412548894388,17.4277502794188
"WN","MCO",0.655315335948423,0.698248294158008,19022844,"Large",18.5088020399157,19.4236847908652
"WN","MDW",0.730346733597884,0.811635229953012,10820348,"Large",18.5384878716745,22.8182751540041
"WN","MEM",1.20352159689788,1.43602533526441,2122447,"Medium",25.6122750073768,20.2654867256637
"WN","MHT",1.07722742567117,1.49319885769368,971670,"Small",21.5655664585192,11.8171683389075
"WN","MKE",0.758051783994652,1.10962993692659,3417379,"Medium",23.0449716431025,15.0506743276674
"WN","MSP",0.991784391155393,1.1842041091094,17046950,"Large",21.871451283216,17.2742759795571
"WN","MSY",0.616249358312792,0.698138593275771,6031426,"Medium",22.5828087916624,22.586802868493
"WN","OAK",0.647488179133469,0.727278655841998,6199519,"Medium",22.4364659082271,24.3359473817354
"WN","OKC",1.0658970075508,1.25044353845999,1956400,"Medium",24.6379044684129,17.5698625907056
"WN","OMA",0.944354773120601,1.06973934500367,2295573,"Medium",23.5425011125946,16.0682492581602
"WN","ONT",0.769520073741203,0.862384923264186,2232571,"Medium",24.8031836664071,20.1245890292438
"WN","ORF",1.62817130657456,1.70366845517432,1715525,"Small",19.7632711621234,16.1764705882353
"WN","PBI",1.453317125643,1.42729451677395,3038458,"Medium",22.4836097184728,16.8851195065536
"WN","PDX",0.784453622905969,0.914008323716104,9091341,"Large",24.647375309001,21.4862799330373
"WN","PHL",0.876840469631473,1.07602884360468,12609106,"Large",24.6049140615988,19.6999422965955
"WN","PHX",0.710933642675609,0.726715161584404,20580907,"Large",21.8877230147959,22.2385472554684
"WN","PIT",0.899604582930253,1.02093372677174,4245874,"Medium",21.4761762657913,13.8150691748781
"WN","PNS",1.8107187139814,2.211989223693,850198,"Small",28.4469096671949,19.6669310071372
"WN","PVD",1.06230477478521,1.34724002157243,1883749,"Medium",21.2646167171936,14.6658952849291
"WN","PWM",1.92434754957975,2.06788059793299,924703,"Small",17.3732335827099,13.6439267886855
"WN","RDU",0.804745782140894,0.999985304338071,5556987,"Medium",22.4877571008815,18.7199843183377
"WN","RIC",1.92608129810891,2.16632462395625,1819633,"Small",26.4844486333647,14.2991533396049
"WN","RNO",0.810885090883018,0.97999920151688,1944629,"Medium",22.9506157482274,20.6574523720583
"WN","ROC",1.73671299842676,1.75699624935392,1200895,"Small",15.642151481888,13.172338090011
"WN","RSW",0.842512110142036,0.981193142398342,4170956,"Medium",18.027629599234,14.7408724189799
"WN","SAN",0.610881197922892,0.716638553508083,10783376,"Large",21.68122945523,21.6022970386218
"WN","SAT",0.667011900542947,0.839844244835444,4315831,"Medium",24.0264556805538,20.2461195968091
"WN","SDF",1.04083489287147,1.45250036938,1714412,"Small",21.1678832116788,12.906897336672
"WN","SEA",0.742127696722547,0.899632536196919,20273105,"Large",27.3552686380675,23.6638038855999
"WN","SFO",0.625043380450786,0.713132694959481,20565622,"Large",34.8751435999758,30.6524762653444
"WN","SJC",0.710846760339982,0.801805402910502,5841651,"Medium",23.0429903648957,24.6138360884209
"WN","SJU",0.934288474270117,1.22363753369232,3484584,"Medium",20.4081632653061,14.6177685950413
"WN","SLC",0.765175213749263,0.852472824423496,11192766,"Large",23.8544596679067,18.943451030226
"WN","SMF",0.624595107140654,0.724584291322579,5343834,"Medium",22.7820025348542,20.4425794703298
"WN","SNA",0.977833743101494,0.995647548526246,5029430,"Medium",22.615648201028,22.0838569633269
"WN","STL",1.08099745386461,1.31463212982393,7341336,"Medium",19.324495296771,21.5305476851979
"WN","TPA",0.608847796702865,0.671097955515787,9198974,"Large",20.0569143762833,20.4335926246039
"WN","TUL",1.27574535424894,1.48768656154401,1407521,"Small",23.0622212784031,14.7408666100255
"WN","TUS",1.01222693843631,1.24959417322194,1677366,"Small",27.9912980420595,21.6634429400387
